,values,eff,size,lowerCI_95%,upperCI_95%,feature
28,0.7903225806451613,-0.006651725022219256,108.0,-0.006651725022219256,-0.006651725022219256,http_status_200_ratio
29,0.8,-0.006651725022219256,118.0,-0.006651725022219256,-0.006651725022219256,http_status_200_ratio
30,0.8135593220338984,-0.006651725022219256,95.0,-0.006651725022219256,-0.006651725022219256,http_status_200_ratio
31,0.828125,-0.006651725022219256,108.0,-0.006651725022219256,-0.006651725022219256,http_status_200_ratio
32,0.8411214953271028,-0.006651725022219256,107.0,-0.006651725022219256,-0.006651725022219256,http_status_200_ratio
33,0.853448275862069,-0.006651725022219256,108.0,-0.006651725022219256,-0.006651725022219256,http_status_200_ratio
34,0.8666666666666667,-0.006651725022219256,110.0,-0.006651725022219256,-0.006651725022219256,http_status_200_ratio
35,0.8846153846153846,-0.006651725022219256,105.0,-0.006651725022219256,-0.006651725022219256,http_status_200_ratio
36,0.9,-0.006651725022219256,108.0,-0.006651725022219256,-0.006651725022219256,http_status_200_ratio
37,0.9180327868852459,-0.006651725022219256,109.0,-0.006651725022219256,-0.006651725022219256,http_status_200_ratio
38,0.9411764705882353,-0.006651725022219256,106.0,-0.006651725022219256,-0.006651725022219256,http_status_200_ratio
39,0.9655172413793104,-0.006651725022219256,107.0,-0.006651725022219256,-0.006651725022219256,http_status_200_ratio
40,0.9903225806451613,0.012216199506082631,106.0,-0.014111530060696258,0.03854392907286152,http_status_200_ratio
41,1.0,0.05523945532003612,860.0,0.04054486451030062,0.06993404612977162,http_status_200_ratio
0,0.0,-0.18654521785257305,0.0,,,http_status_400_ratio
1,0.0056657223796034,-0.18654521785257305,2041.0,-0.18654521785257305,-0.18654521785257305,http_status_400_ratio
2,0.02127659574468085,-0.1772859585933138,108.0,-0.19564136016852693,-0.1589305570181007,http_status_400_ratio
3,0.034482758620689655,-0.1309896622970175,108.0,-0.1712591046899783,-0.09072021990405672,http_status_400_ratio
4,0.0449438202247191,0.11200099190858998,107.0,0.029411085281216345,0.19459089853596362,http_status_400_ratio
5,0.05555555555555555,0.1395239276884065,109.0,0.1083194551212955,0.1707284002555175,http_status_400_ratio
6,0.06363636363636363,0.1395239276884065,106.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
7,0.07142857142857142,0.1395239276884065,117.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
8,0.07936507936507936,0.1395239276884065,100.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
9,0.0891089108910891,0.1395239276884065,104.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
10,0.09876543209876543,0.1395239276884065,109.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
11,0.1111111111111111,0.1395239276884065,129.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
12,0.11926605504587157,0.1395239276884065,84.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
13,0.13043478260869565,0.1395239276884065,113.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
14,0.14285714285714285,0.1395239276884065,136.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
15,0.15217391304347827,0.1395239276884065,78.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
16,0.16666666666666666,0.1395239276884065,129.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
17,0.1794871794871795,0.1395239276884065,82.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
18,0.19444444444444445,0.1395239276884065,123.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
19,0.20588235294117646,0.1395239276884065,94.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
20,0.225,0.1395239276884065,110.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
21,0.24096385542168675,0.1395239276884065,102.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
22,0.25,0.1395239276884065,122.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
23,0.2692307692307692,0.1395239276884065,123.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
24,0.28,0.1395239276884065,87.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
25,0.2916666666666667,0.1395239276884065,115.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
26,0.3076923076923077,0.1395239276884065,99.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
27,0.3333333333333333,0.1395239276884065,201.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
28,0.34615384615384615,0.1395239276884065,18.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
29,0.3684210526315789,0.1395239276884065,122.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
30,0.4,0.1395239276884065,102.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
31,0.4666666666666667,0.1395239276884065,91.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
32,1.0,0.1395239276884065,102.0,0.1395239276884065,0.1395239276884065,http_status_400_ratio
0,0.0,0.008463665511360708,0.0,,,http_private_con_ratio
1,1.0,0.0008106042868709119,392.0,-0.00785413440488369,0.009475342978625513,http_private_con_ratio
2,1.6666666666666667,0.0008106042868709119,70.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
3,2.0,0.0008106042868709119,129.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
4,2.5,0.0008106042868709119,79.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
5,2.875,0.0008106042868709119,83.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
6,3.0,0.0008106042868709119,110.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
7,3.4285714285714284,0.0008106042868709119,105.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
8,3.75,0.0008106042868709119,113.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
9,4.0,0.0008106042868709119,112.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
10,4.285714285714286,0.0008106042868709119,98.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
11,4.454545454545454,0.0008106042868709119,109.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
12,4.8,0.0008106042868709119,106.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
13,5.0,0.0008106042868709119,148.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
14,5.235294117647059,0.0008106042868709119,66.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
15,5.464285714285714,0.0008106042868709119,106.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
16,5.769230769230769,0.0008106042868709119,112.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
17,6.0,0.0008106042868709119,107.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
18,6.333333333333333,0.0008106042868709119,103.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
19,6.757575757575758,0.0008106042868709119,108.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
20,7.16,0.0008106042868709119,107.0,0.0008106042868709119,0.0008106042868709119,http_private_con_ratio
21,7.647058823529412,0.01006986354613017,108.0,-0.00828553802908294,0.02842526512134328,http_private_con_ratio
22,8.0,0.01006986354613017,107.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
23,8.64102564102564,0.01006986354613017,108.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
24,9.06060606060606,0.01006986354613017,107.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
25,9.851063829787234,0.01006986354613017,107.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
26,10.529411764705882,0.01006986354613017,111.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
27,11.277777777777779,0.01006986354613017,104.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
28,12.333333333333334,0.01006986354613017,107.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
29,13.411764705882353,0.01006986354613017,108.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
30,14.702127659574469,0.01006986354613017,107.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
31,16.0,0.01006986354613017,112.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
32,17.11111111111111,0.01006986354613017,103.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
33,18.387755102040817,0.01006986354613017,108.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
34,19.73469387755102,0.01006986354613017,107.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
35,20.75,0.01006986354613017,107.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
36,22.53488372093023,0.01006986354613017,108.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
37,25.27777777777778,0.01006986354613017,108.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
38,28.333333333333332,0.01006986354613017,106.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
39,31.555555555555557,0.01006986354613017,108.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
40,35.11304347826087,0.01006986354613017,107.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
41,39.4054054054054,0.01006986354613017,108.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
42,45.0,0.01006986354613017,107.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
43,51.44444444444444,0.01006986354613017,107.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
44,57.7720207253886,0.01006986354613017,108.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
45,70.61797752808988,0.01006986354613017,107.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
46,90.84615384615384,0.01006986354613017,108.0,0.01006986354613017,0.01006986354613017,http_private_con_ratio
47,182.19113573407202,-0.19553761308938383,107.0,-0.27336251732699374,-0.11771270885177393,http_private_con_ratio
48,865.016393442623,-0.19553761308938383,108.0,-0.19553761308938383,-0.19553761308938383,http_private_con_ratio
0,0.0,0.0,0.0,,,http_version_obsolete_ratio
1,1.0,0.0,5371.0,0.0,0.0,http_version_obsolete_ratio
0,0.0,0.0,4921.0,,,smtp_in_mean_hops
1,2.0,0.0,416.0,0.0,0.0,smtp_in_mean_hops
2,2.5,0.0,4.0,0.0,0.0,smtp_in_mean_hops
3,3.0,0.0,23.0,0.0,0.0,smtp_in_mean_hops
4,4.0,0.0,7.0,0.0,0.0,smtp_in_mean_hops
0,0.0,-0.0017548637375401892,0.0,,,smtp_subject_num_words
1,1.0,-0.0017548637375401892,4945.0,-0.0017548637375401892,-0.0017548637375401892,smtp_subject_num_words
2,13.0,-0.0017548637375401892,115.0,-0.0017548637375401892,-0.0017548637375401892,smtp_subject_num_words
3,17.0,0.04302125566544488,201.0,0.014184601494588073,0.07185790983630169,smtp_subject_num_words
4,17.5,0.04302125566544488,3.0,0.04302125566544488,0.04302125566544488,smtp_subject_num_words
5,28.0,0.04302125566544488,107.0,0.04302125566544488,0.04302125566544488,smtp_subject_num_words
0,0.0,0.0,0.0,,,smtp_subject_num_characters
1,14.0,0.0,4947.0,0.0,0.0,smtp_subject_num_characters
2,73.0,0.0,101.0,0.0,0.0,smtp_subject_num_characters
3,89.33333333333333,0.0,109.0,0.0,0.0,smtp_subject_num_characters
4,98.0,0.0,116.0,0.0,0.0,smtp_subject_num_characters
5,169.0,0.0,98.0,0.0,0.0,smtp_subject_num_characters
0,0.0,0.0,0.0,,,smtp_subject_richness
1,0.07142857142857142,0.0,4945.0,0.0,0.0,smtp_subject_richness
2,0.1619047619047619,0.0,114.0,0.0,0.0,smtp_subject_richness
3,0.17647058823529413,0.0,99.0,0.0,0.0,smtp_subject_richness
4,0.18478260869565216,0.0,105.0,0.0,0.0,smtp_subject_richness
5,0.23529411764705882,0.0,108.0,0.0,0.0,smtp_subject_richness
0,0.0,0.0,5263.0,,,smtp_subject_in_phishing_words
1,0.3333333333333333,0.0,3.0,0.0,0.0,smtp_subject_in_phishing_words
2,0.5,0.0,14.0,0.0,0.0,smtp_subject_in_phishing_words
3,0.6,0.0,1.0,0.0,0.0,smtp_subject_in_phishing_words
4,0.6666666666666666,0.0,6.0,0.0,0.0,smtp_subject_in_phishing_words
5,0.75,0.0,3.0,0.0,0.0,smtp_subject_in_phishing_words
6,0.8333333333333334,0.0,2.0,0.0,0.0,smtp_subject_in_phishing_words
7,1.0,0.0,66.0,0.0,0.0,smtp_subject_in_phishing_words
8,2.0,0.0,13.0,0.0,0.0,smtp_subject_in_phishing_words
0,0.0,0.0,5344.0,,,smtp_in_is_reply
1,0.3333333333333333,0.0,1.0,0.0,0.0,smtp_in_is_reply
2,0.5,0.0,8.0,0.0,0.0,smtp_in_is_reply
3,1.0,0.0,18.0,0.0,0.0,smtp_in_is_reply
0,0.0,0.0,4964.0,,,smtp_in_is_normal
1,0.5,0.0,8.0,0.0,0.0,smtp_in_is_normal
2,0.6666666666666666,0.0,1.0,0.0,0.0,smtp_in_is_normal
3,1.0,0.0,398.0,0.0,0.0,smtp_in_is_normal
0,0.0,0.0,5346.0,,,smtp_in_is_spam
1,1.0,0.0,25.0,0.0,0.0,smtp_in_is_spam
0,0.0,0.0,5304.0,,,non_working_days_dns
1,0.16666666666666666,0.0,18.0,0.0,0.0,non_working_days_dns
2,0.3333333333333333,0.0,8.0,0.0,0.0,non_working_days_dns
3,0.5,0.0,4.0,0.0,0.0,non_working_days_dns
4,0.6666666666666666,0.0,4.0,0.0,0.0,non_working_days_dns
5,0.8333333333333334,0.0,10.0,0.0,0.0,non_working_days_dns
6,1.0,0.0,23.0,0.0,0.0,non_working_days_dns
0,0.0,0.0016501713906943005,5283.0,,,non_working_days_http
1,0.16666666666666666,-0.0990665392845226,19.0,-0.10716994138684996,-0.09096313718219523,non_working_days_http
2,0.3333333333333333,-0.0990665392845226,5.0,-0.0990665392845226,-0.0990665392845226,non_working_days_http
3,0.5,-0.0990665392845226,4.0,-0.0990665392845226,-0.0990665392845226,non_working_days_http
4,0.6666666666666666,-0.0990665392845226,4.0,-0.0990665392845226,-0.0990665392845226,non_working_days_http
5,0.8333333333333334,-0.0990665392845226,10.0,-0.0990665392845226,-0.0990665392845226,non_working_days_http
6,1.0,-0.0990665392845226,46.0,-0.0990665392845226,-0.0990665392845226,non_working_days_http
0,0.0,0.0,5300.0,,,non_working_days_ssl
1,0.16666666666666666,0.0,22.0,0.0,0.0,non_working_days_ssl
2,0.3333333333333333,0.0,9.0,0.0,0.0,non_working_days_ssl
3,0.5,0.0,16.0,0.0,0.0,non_working_days_ssl
4,0.6666666666666666,0.0,15.0,0.0,0.0,non_working_days_ssl
5,0.8333333333333334,0.0,9.0,0.0,0.0,non_working_days_ssl
0,0.0,0.0,4952.0,,,non_working_hours_dns
1,0.16666666666666666,0.0,216.0,0.0,0.0,non_working_hours_dns
2,0.3333333333333333,0.0,84.0,0.0,0.0,non_working_hours_dns
3,0.5,0.0,33.0,0.0,0.0,non_working_hours_dns
4,0.6666666666666666,0.0,23.0,0.0,0.0,non_working_hours_dns
5,0.8333333333333334,0.0,20.0,0.0,0.0,non_working_hours_dns
6,1.0,0.0,43.0,0.0,0.0,non_working_hours_dns
0,0.0,0.00134364055463426,4809.0,,,non_working_hours_http
1,0.16666666666666666,-0.011497450938142625,175.0,-0.014624269303666068,-0.008370632572619182,non_working_hours_http
2,0.3333333333333333,-0.011497450938142625,125.0,-0.011497450938142625,-0.011497450938142625,non_working_hours_http
3,0.5,-0.011497450938142625,76.0,-0.011497450938142625,-0.011497450938142625,non_working_hours_http
4,0.6666666666666666,-0.011497450938142625,58.0,-0.011497450938142625,-0.011497450938142625,non_working_hours_http
5,0.8333333333333334,-0.011497450938142625,38.0,-0.011497450938142625,-0.011497450938142625,non_working_hours_http
6,1.0,-0.011497450938142625,90.0,-0.011497450938142625,-0.011497450938142625,non_working_hours_http
0,0.0,0.0,4821.0,,,non_working_hours_ssl
1,0.16666666666666666,0.0,164.0,0.0,0.0,non_working_hours_ssl
2,0.3333333333333333,0.0,121.0,0.0,0.0,non_working_hours_ssl
3,0.5,0.0,78.0,0.0,0.0,non_working_hours_ssl
4,0.6666666666666666,0.0,81.0,0.0,0.0,non_working_hours_ssl
5,0.8333333333333334,0.0,57.0,0.0,0.0,non_working_hours_ssl
6,1.0,0.0,49.0,0.0,0.0,non_working_hours_ssl
